id,name,produzent,nation,lokal1,lokal2,lokal3,lokal4,sorten1,sorten2,sorten3,sorten4,sorten5,sorten6,sorten7,sorten8,sorten9,sorten10,sorten11,sorten12,typ,verwendung,alc,temperatur,suesse,saeurengehalt ,koerper,gerbstoff,preis,jahr,ml
163181,OZV Red Bland,Oak Ridge Winery,USA,California,San Joaquin County,Lodi,,Zinfandel,Cabernet Sauvignon,Petite Sirah,Merlot,,,,,,,,,Red,Table,13.5,17,1,3,4,3,33.00886838,2018,750
163182,OZV Zinfandel,Oak Ridge Winery,USA,California,San Joaquin County,Lodi,,Zinfandel,,,,,,,,,,,,Red,Table,13.5,17,1,2,4,3,33.00886838,2018,750
163187,Conde de Castelo Rodrigo Red,Adega Cooperativa de Figueira de Castelo Rodrigo,Portugal,Touriga Nacional,,,,Aragonez,,,,,,,,,,,,Red,Table,13.5,17,1,3,4,3,51.3471286,2014,750
163188,"Wente, Beyer Ranch Cabernet Sauvignon",Wente Vineyards,USA,California,Alameda County,Livermore Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,18,1,3,3,3,30.80827716,2013,750
163189,"Santa Ines, Selection Chardonnay",Santa Ines,Chile,Aconcagua,Casablanca Valley,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,9,1,3,4,1,29.34121634,2017,750
163190,"Santa Ines, Selection Cabernet Sauvignon",Santa Ines,Chile,Maipo Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,18,1,3,4,4,29.34121634,2017,750
163191,"Santa Ines, Selection Carmenere",Santa Ines,Chile,Maipo Valley,,,,Carmenere,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14.5,18,1,3,5,4,29.34121634,2016,750
163192,"Santa Ines, Selection Syrah",Santa Ines,Chile,Coquimbo,Choapa Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14.5,18,1,3,5,4,32.27533797,2016,750
163193,Chateau Fondarzac Blanc,Chateau Fondarzac,France,Bordeaux,EntreDeuxMers,,,Sauvignon blanc,Semillon,,,,,,,,,,,White,Table,12.5,9,1,4,3,1,25.6735643,2017,750
163194,Chateau La Landotte,Philippe Courrian,France,Bordeaux,Medoc,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,13.5,18,1,3,4,3,44.01182451,2016,750
163195,Chateau Cascadais,Philippe Courrian,France,Southern France,Languedoc Roussillon,Corbieres,,Carignan,Syrah & Shiraz,Grenache,mourvedre,Cinsault,,,,,,,,Red,Table,13.5,18,1,3,4,3,36.67652043,2013,750
163196,Le Tannat de Philippe Courrian,Philippe Courrian,France,Southern France,Languedoc Roussillon,Corbieres,,Tannat,,,,,,,,,,,,Red,Table,14.5,18,1,3,4,4,80.68834494,2014,750
163197,Les Criotte Menetou-Salon,Donatien Bahuaud,France,Loire,Central Loire,MenetouSalon,,Sauvignon blanc,,,,,,,,,,,,White,Table,12.5,9,1,4,2,1,56.48184145,2015,750
163198,Sancerre Blanc N7,Donatien Bahuaud,France,Loire,Central Loire,Sancerre,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12.5,10,1,4,4,1,88.02364902,2014,750
163201,"Boccantino, Nero d'Avola",Boccantino,Italy,Sicilia,,,,Nero d'Avola,,,,,,,,,,,,Red,Table,13,16,1,3,3,3,22.00591226,2014,750
163202,"Alceno, Organic",Bodegas Alceno,Spain,Jumilla,,,,Monastrell,Syrah & Shiraz,,,,,,,,,,,Red,Table,14,18,1,3,4,4,40.34417247,2015,750
163203,VH Piesporter Goldtropfchen Riesling Auslese,Verinigte Hospitien,Germany,MoselSaarRuwer,,,,Riesling,,,,,,,,,,,,White,Dessert,7.5,9,4,3,4,1,88.02364902,2014,750
163204,Three Lions Cabernet Merlot,Plantagenet Wines,Australia,Western Australia,,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,14.5,18,1,3,4,4,30.80827716,2015,750
163205,Three Lions Shiraz,Plantagenet Wines,Australia,Western Australia,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14.5,18,1,3,4,4,30.80827716,2015,750
163206,Three Lions Pinot Noir,Plantagenet Wines,Australia,Western Australia,,,,Pinot Noir,,,,,,,,,,,,Red,Table,14.5,16,1,4,3,2,36.67652043,2018,750
163207,Three Lions Sauvignon Blanc,Plantagenet Wines,Australia,Western Australia,,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12.5,9,1,4,3,1,30.80827716,2018,750
163208,Three Lions Chardonnay,Plantagenet Wines,Australia,Western Australia,Great Southern,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,3,3,1,30.80827716,2017,750
163209,Gergenti Nero d'Avola & Sangiovese,Cantina Sociale Paolini,Italy,Sicilia,,,,Nero d'Avola,Sangiovese,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,36.67652043,2016,750
163210,Gergenti Grillo & Pinot Grigio,Cantina Sociale Paolini,Italy,Sicilia,,,,Grillo,Pinot Grigio,,,,,,,,,,,White,"Appetizer, Table",13.5,9,1,4,3,1,36.67652043,2016,750
163211,Jam Jar Sweet Moscato,Jam Jar Wines,the Republic of South Africa,Western Cape,,,,Moscato,,,,,,,,,,,,White,"Appetizer, Dessert",13,7,4,2,2,1,26.40709471,2017,750
163212,Jam Jar Sweet Shiraz,Jam Jar Wines,the Republic of South Africa,Western Cape,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13,14.5,4,2,3,2,26.40709471,2017,750
163213,Dom Perignon P2,Moet  Chandon,France,Champagne,,,,Champagne Blend,,,,,,,,,,,,Sparkling,"Appetizer, Table",12.5,8,1,4,4,1,513.471286,2002,750
163216,Experience Cabernet Sauvignon,Experience Wines,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Malbec,,,,,,,,,,,Red,Table,14.2,17,1,3,5,4,102.6942572,2017,750
163220,Tresorat,Baronia Del Montsant,Spain,Montsant,,,,Garnacha Negra,Carignan,Cabernet Sauvignon,Merlot,Syrah & Shiraz,,,,,,,,Red,Table,14.5,17,1,3,3,4,39.61064206,2011,750
163221,Gran Tresorat,Baronia Del Montsant,Spain,Montsant,,,,Garnacha Negra,Carignan,Cabernet Sauvignon,Merlot,Garnatxa Peluda,Syrah & Shiraz,,,,,,,Red,Table,13.5,17,1,3,3,3,57.21537186,2010,750
163222,Cepa por Cepa,Nekeas,Spain,Navarra,,,,Garnacha,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,29.34121634,2016,750
163223,Silencio de Miros,Bodegas Penafiel,Spain,Ribera del Duero,,,,Tempranillo,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,146.7060817,2014,750
163224,Pago Heredad de Uruena TorAlto,Pago Heredad De Urunea,Spain,Toro,,,,Tempranillo,,,,,,,,,,,,Red,Table,15.5,18,1,3,4,3,54.28125023,2012,750
163225,"Pago Heredad de Uruena, Forum",Pago Heredad De Urunea,Spain,Toro,,,,Tempranillo,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,3,46.94594614,2014,750
163226,"Rodriguez, Sanzo Nassos",Javier Rodriguez,Spain,Catalunya,Priorat,,,Garnacha,,,,,,,,,,,,Red,Table,15.5,17,1,3,4,3,58.68243268,2015,750
163228,"Carmelo Rodero, Reserva",Bodegas Carmelo Rodero,Spain,Ribera del Duero,,,,Tempranillo,Cabernet Sauvignon,,,,,,,,,,,Red,Table,15.5,17,1,3,4,4,117.3648654,2015,750
163229,"Carmelo Rodero, TSM",Bodegas Carmelo Rodero,Spain,Ribera del Duero,,,,Tempranillo,Merlot,Cabernet Sauvignon,,,,,,,,,,Red,Table,14.5,17,1,4,5,4,205.3885144,2015,750
163230,"Gancedo, Xestal",Bodegas Gancedo,Spain,Bierzo,,,,Mencia,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,60.1494935,2011,750
163231,Gancedo Val De Paxarinas Caprocho,Bodegas Gancedo,Spain,Bierzo,,,,Godello,Dona Blanca,,,,,,,,,,,White,Table,13.5,9,1,3,3,1,48.41300696,2016,750
163234,Alto Sios,Bodegas Costers del Sio,Spain,Costers del Segre,,,,Syrah & Shiraz,Tempranillo,Garnacha,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,65.28420636,2014,750
163235,"Sios, Blanc de Noirs",Bodegas Costers del Sio,Spain,Costers del Segre,,,,Pinot Noir,,,,,,,,,,,,Sparkling,Appetizer,11.5,7,1,4,3,1,80.68834494,2014,750
163236,"Sios, Brut Rose Reserva",Bodegas Costers del Sio,Spain,Costers del Segre,,,,Pinot Noir,,,,,,,,,,,,Sparkling,"Appetizer, Table",11.5,7,1,3,3,1,73.35304085,2014,750
163237,"Franz-Haas, Pinot Grigio",FranzHaas,Italy,TrentinoAlto Adige,,,,Pinot Grigio,,,,,,,,,,,,White,Table,12.5,11,1,3,3,1,67.48479758,2017,750
163238,"Franz-Haas, Gewürztraminer",FranzHaas,Italy,TrentinoAlto Adige,,,,Gewurztraminer,,,,,,,,,,,,White,Table,13.5,11,1,3,3,1,88.02364902,2018,750
163239,"Franz-Haas, Pinot Nero Schweizer",FranzHaas,Italy,TrentinoAlto Adige,,,,Pinot Nero,,,,,,,,,,,,Red,Table,12.5,17,1,3,4,3,190.7179062,2016,750
163241,"Franz-Haas, Merlot",FranzHaas,Italy,TrentinoAlto Adige,,,,Merlot,,,,,,,,,,,,Red,Table,13.5,17,1,3,4,3,132.0354735,2016,750
163242,"Franz-Haas, Istante",FranzHaas,Italy,TrentinoAlto Adige,,,,Cabernet Sauvignon,Petit Verdot,Merlot,Cabernet Franc,,,,,,,,,Red,Table,12.5,17,1,3,3,4,142.3048992,2016,750
163243,"Franz-Haas, Moscato Rosa",FranzHaas,Italy,TrentinoAlto Adige,,,,Moscato Rosa,,,,,,,,,,,,Red,Dessert,11.5,11,4,2,3,1,123.2331086,2015,500
163244,"Franz-Haas, Sofi Rosso",FranzHaas,Italy,TrentinoAlto Adige,,,,Lagrein,Merlot,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,44.01182451,2017,750
163245,"Franz-Haas, Sofi Bianco",FranzHaas,Italy,TrentinoAlto Adige,,,,Muller Thurgau,Pinot Bianco,,,,,,,,,,,White,Table,11.5,9,1,3,2,1,44.01182451,2018,750
163246,"Geografico, Bosco del Grillo Governo",Geografico,Italy,Toscana,,,,Sangiovese,Etc,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,36.67652043,2018,750
163247,"Geografico, Vin Santo",Geografico,Italy,Toscana,,,,Trebbiano,Malvasia,,,,,,,,,,,White,Dessert,17.5,8,5,3,5,1,71.88598003,2013,750
163249,"Accademia, Cuvee' Spumante Brut",Accademia,Italy,Veneto,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,Appetizer,10.5,6,1,3,2,1,36.67652043,2018,750
163254,Bianchello del Metauro,Guerrieri,Italy,Marche,,,,Biancame,,,,,,,,,,,,White,Table,12,9,1,3,3,1,36.67652043,2018,750
163255,Colli Pesaresi Sangiovese,Guerrieri,Italy,Marche,,,,Sangiovese,Merlot,,,,,,,,,,,Red,Table,13,17,1,3,3,2,36.67652043,2018,750
163256,"Tessari, Grisela Soave Classico",Tessari,Italy,Veneto,Soave,,,Garganega,,,,,,,,,,,,White,"Appetizer, Table",12.5,11,1,4,2,1,36.67652043,2018,750
163257,"Tessari, Avus",Tessari,Italy,Veneto,,,,Garganega,,,,,,,,,,,,White,Table,12.5,11,1,4,3,1,44.01182451,2017,750
163260,Le Petit Coudoulis Rouge,Domaine Coudoulis,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,Cinsault,Carignan,,,,,,,,,Red,Table,14.5,17,1,3,3,3,36.67652043,2017,750
163261,Le Petit Coudoulis Blanc,Domaine Coudoulis,France,Rhone,Cotes du Rhone,,,Grenache Blanc,Rousaanne,Marsanne,Bourboulenc,Viognier,,,,,,,,White,Table,14.5,11,1,3,3,1,36.67652043,2017,750
163262,Le Petit Coudoulis White Rose,Domaine Coudoulis,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,Cinsault,,,,,,,,,,Rose,Table,13,13,1,3,3,1,36.67652043,2017,750
163263,Chehalem Three Vinyard Pinot Noir,Chehalem,USA,Oregon,,,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,16,1,4,3,2,117.3648654,2013,750
163264,Alpasion Malbec,Alpasion,Argentina,Mendoza,Uco Valley,,,Malbec,,,,,,,,,,,,Red,Table,13.5,17,1,3,3,4,44.01182451,2018,750
163265,Alpasion Grand Malbec,Alpasion,Argentina,Mendoza,Uco Valley,,,Malbec,,,,,,,,,,,,Red,Table,15.5,17,1,3,5,4,55.74831105,2016,750
163266,"Oddero, Barolo Bussia Reserva 'Vigna Mondoca'",Oddero,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,17,1,4,4,5,308.0827716,2013,750
163267,"Oddero, Barolo 'Rocche di Castiglione'",Oddero,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,293.4121634,2015,750
163269,"Oddero, Barolo",Oddero,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,17,1,4,3,4,161.3766899,2015,750
163270,"Oddero, Barbaresco Gallina",Oddero,Italy,Piemonte,Barbaresco,,,Nebbiolo,,,,,,,,,,,,Red,Table,13.5,17,1,4,3,4,146.7060817,2015,750
163271,"Oddero, Langhe Nebbiolo",Oddero,Italy,Piemonte,Langhe,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,4,73.35304085,2016,750
163273,"Oddero, Moscato d'Asti",Oddero,Italy,Piemonte,Asti,,,Moscato,,,,,,,,,,,,White,Dessert,5.5,7,4,2,2,1,58.68243268,2016,750
163279,"Casa Rojo, Musso Rose",Casa Rojo,Spain,,,,,Garnacha,,,,,,,,,,,,Rose,Table,11.5,13,1,3,2,1,25.6735643,2018,750
163280,"Casa Rojo, Musso Merlot",Casa Rojo,Spain,,,,,Merlot,,,,,,,,,,,,Red,Table,13,17,1,3,4,3,25.6735643,2017,750
163282,"Casa Rojo, Musso Tempranillo",Casa Rojo,Spain,Leon,Castilla Y Leon,,,Tempranillo,,,,,,,,,,,,Red,Table,13.5,17,1,3,4,3,25.6735643,2018,750
163283,"Casa Rojo, Musso Pinot Noir",Casa Rojo,Spain,Pinot Noir,,,,,,,,,,,,,,,,Red,Table,13,16,1,3,3,2,25.6735643,2017,750
163286,"Perseval-Farge, 199",PersevalFarge,France,Champagne,,,,Pinot Meunier,Chardonnay,,,,,,,,,,,Sparkling,Appetizer,12,7,1,4,4,1,88.02364902,2007,750
163287,Eisele Vineyard Sauvignon Blanc,Eisele Vineyard,USA,California,,,,Sauvignon Blanc Musque,Sauvignon blanc,,,,,,,,,,,White,"Appetizer, Table",14.3,9,2,4,3,1,187.0502542,2016,750
163308,"Angus The Bul, Cabernet Sauvignon",Angus The Bull,Australia,Victoria,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,17.5,1,4,3,4,24.20650348,2017,750
163310,"Coriole, Fiano",Coriole Vineyards,Australia,South Australia,McLaren Vale,,,Fiano,,,,,,,,,,,,White,"Appetizer, Table",13,11,1,4,2,1,51.3471286,2017,750
163312,"Gaia, Monograph Moschofilero",Gaia Wines,Greece,Peloponnese,Nemea,,,Moschofilero,,,,,,,,,,,,White,Table,12,9,1,4,2,1,29.34121634,2018,750
163313,"Trapiche, Gran Medalla Cabernet Sauvignon",Trapiche,Argentina,Mendoza,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,18,1,3,5,4,88.02364902,2014,750
163316,Amicone Bianco,Schenk Italian Wineries,Italy,Veneto,Verona,,,Blend,,,,,,,,,,,,White,"Appetizer, Table",13.5,9,1,3,3,1,40.34417247,2017,750
163317,Amicone Corbina Edizione Nero,Schenk Italian Wineries,Italy,Veneto,Verona,,,Corvina,,,,,,,,,,,,Red,Table,13.5,17,1,3,5,3,40.34417247,2017,750
163439,"Daniel Rion & Fils, Chardonnay",Daniel Rion Domaine Daniel Rion  Fils,France,Bourgogne,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,4,3,1,73.35304085,2015,750
163440,"Thomas Goss, Merlot",Thomas goss,Australia,South Australia,McLaren Vale,,,Merlot,,,,,,,,,,,,Red,Table,14.5,16,1,3,4,3,36.67652043,2016,750
163442,"Eden Ridge, Barrel Select Red Blend",Eden Ridge Winery  TruettHurst,USA,California,,,,Merlot,Syrah & Shiraz,Petite Sirah,Zinfandel,Cabernet Sauvignon,,,,,,,,Red,Table,14.5,17,1,3,4,4,44.01182451,2014,750
163443,Carte Blanche Napa Valley Cabernet Sauvignon,Nicolas Allen Winery,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.9,18,1,3,5,4,586.8243268,2017,750
163453,"Frescobaldi, Nipozzano Riserva",Frescobaldi,Italy,Toscana,Chianti,,,Sangiovese,Etc,,,,,,,,,,,Red,Table,13,17,1,3,4,3,55.01478064,2014,750
163478,"Enrico Serafino, Barolo",Enrico Serafino,Italy,Piemonte,Barolo,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,16,1,4,2,4,161.3766899,2013,750
163479,"Enrico Serafino, Barbaresco",Enrico Serafino,Italy,Piemonte,Barbaresco,,,Nebbiolo,,,,,,,,,,,,Red,Table,14.5,16,1,4,2,4,143.0384297,2015,750
163509,"Le Monde, Pinot Grigio",Le Monde,Italy,Friuli Venezia Giulia,,,,Pinot Grigio,,,,,,,,,,,,White,Table,13,9,1,4,3,1,52.81418941,2018,750
163589,"Tenuta di Arceno Arcanum, Arcanum",Tenuta di Arceno,Italy,Toscana,,,,Cabernet Franc,Merlot,Cabernet Sauvignon,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,264.0709471,2013,750
163590,"Tenuta di Arceno Arcanum, Valadorna",Tenuta di Arceno,Italy,Toscana,,,,Merlot,Cabernet Franc,Cabernet Sauvignon,Petit Verdot,,,,,,,,,Red,Table,14.5,17,1,3,4,4,205.3885144,2013,750
163635,"Torres, Cuvee Esplendor de Vardon Kennett",Torres Miguel Torres  Spain,Spain,Penedes,,,,Pinot Noir,Chardonnay,Xarel.lo,,,,,,,,,,Sparkling,Appetizer,12,7,1,4,4,1,73.35304085,2013,750
163637,"The Hilt, Chardonnay",The Hilt,USA,California,Santa Barbara County,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,3,4,1,94.6254227,2017,750
163638,"The Hilt, Pinot Noir",The Hilt,USA,California,Santa Barbara County,Santa Rita Hills,,Pinot Noir,,,,,,,,,,,,Red,Table,14.1,15,1,3,3,2,94.6254227,2016,750
163639,"The Hilt, Vanguard Pinot Noir",The Hilt,USA,California,Santa Barbara County,Santa Rita Hills,,Pinot Noir,,,,,,,,,,,,Red,Table,14.1,15,1,3,3,2,132.0354735,2015,750
163640,"The Hilt, Old Guard Pinot Noir",The Hilt,USA,California,Santa Barbara County,Santa Rita Hills,,Pinot Noir,,,,,,,,,,,,Red,Table,14.1,15,1,3,3,2,132.0354735,2017,750
163641,El Gran Enemigo Gualtallary,Catena Zapata,Argentina,Mendoza,Northern Mendoza,,,Cabernet Franc,Malbec,,,,,,,,,,,Red,Table,13.5,17,1,3,5,4,148.9066729,2013,750
163648,"Royal Tokaji, Late Harvest ",Royal Tokaji,Hungary,The Northeast,TokajHegyalja,,,Furmint,Harslevelu,Muscat,,,,,,,,,,White,Dessert,10,11,4,3,4,1,33.00886838,2017,750
163649,Ornello,Castellare di Castellina,Italy,Toscana,Maremma,,,Sangiovese,Cabernet Sauvignon,Merlot,Syrah & Shiraz,,,,,,,,,Red,Table,14.5,16,1,4,4,3,39.61064206,2014,750
163650,"Feudi del Pisciotto, Alberta Ferretti Chardonnay",Castellare di Castellina,Italy,Sicilia,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,9,1,3,3,1,48.41300696,2014,750
163652,"Lungarotti, L'U",Lungarotti,Italy,Umbria,Torgiano,,,Sangiovese,Merlot,,,,,,,,,,,Red,Table,14,17,1,3,3,2,17.6047298,2014,750
163659,Robert Mondavi Maestro,Robert Mondavi,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Cabernet Franc,Merlot,Petit Verdot,,,,,,,,,Red,Table,15.5,16,1,3,5,4,146.7060817,2014,750
163668,Oristan Crianza,Bodegas Lozano,Spain,La Mancha,,,,Tempranillo,Cabernet Sauvignon,Syrah & Shiraz,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,22.00591226,2014,750
163669,"Cantina Terlan, Pinot Bianco",Cantina Terlan,Italy,TrentinoAlto Adige,,,,Pinot Bianco,,,,,,,,,,,,White,Table,13,11,1,3,3,1,21.85920617,2017,750
163670,"Cantina Terlan, Pinot Grigio",Cantina Terlan,Italy,TrentinoAlto Adige,,,,Pinot Grigio,,,,,,,,,,,,White,Table,13.5,11,1,3,2,1,21.85920617,2017,750
163671,"Cantina Terlan, Gewurztraminer",Cantina Terlan,Italy,TrentinoAlto Adige,,,,Gewurztraminer,,,,,,,,,,,,White,Table,14,11,1,3,4,1,21.85920617,2017,750
163672,"Cantina Terlan, Müller Thurgau",Cantina Terlan,Italy,TrentinoAlto Adige,,,,Muller Thurgau,,,,,,,,,,,,White,Table,12.5,11,1,3,3,1,21.85920617,2017,750
163673,"Cantina Terlan, Quarz",Cantina Terlan,Italy,TrentinoAlto Adige,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,14,11,1,3,3,1,47.67947655,2016,750
163684,"Boutinot, 'Les Coteaux Schisteux' Seguret",Boutinot,France,Rhone,Cotes du Rhone,Seguret,,Grenache,Syrah & Shiraz,,,,,,,,,,,Red,Table,13.5,16,1,4,4,3,55.74831105,2014,750
163703,Les Romarins Beaujolais Nouveau,GCF  GCF Group,France,Bourgogne,Beaujolais,,,Gamay,,,,,,,,,,,,Red,Table,12.5,13,1,3,3,2,33.00886838,2018,750
163708,Plaisir de Vignes Beaujolais Nouveau,GCF  GCF Group,France,Bourgogne,Beaujolais,,,Gamay,,,,,,,,,,,,Red,Table,12,13,1,3,2,2,18.19155413,2018,750
163712,"La Sirena, Pirate TreasuRed",La Sirena Wines,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Syrah & Shiraz,Grenache,Merlot,Petit Verdot,Cabernet Franc,Petite Sirah,,,,,,Red,Table,14.5,16,1,3,5,4,366.7652043,2014,750
163729,"Josh, Chardonnay",Josh Cellars,USA,California,Mendocino County,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,9,1,3,2,1,47.67947655,2018,750
163730,"Josh, Cabernet Sauvignon",Josh Cellars,USA,California,,,,Cabernet Sauvignon,Syrah & Shiraz,Petit Verdot,Petite Sirah,Ruby Cabernet,Blend,,,,,,,Red,Table,14.5,16,1,3,4,4,47.67947655,2017,750
163731,"Josh, Legacy",Josh Cellars,USA,California,,,,Zinfandel,Petite Sirah,Ruby Cabernet,Merlot,Touriga Nacional,Grenache,Syrah & Shiraz,Souzao,Tempranillo,Blend,,,Red,Table,14.5,16,1,3,4,4,58.68243268,2019,750
163772,"Sommos, Reserva",Bodega Sommos,Spain,Somontano,,,,Cabernet Sauvignon,Merlot,Syrah & Shiraz,,,,,,,,,,Red,Table,14.5,16,1,2,4,4,40.34417247,2014,750
163773,"Sommos, Gewurztraminer",Bodega Sommos,Spain,Somontano,,,,Gewurztraminer,,,,,,,,,,,,White,"Appetizer, Table",13.5,11,1,2,1,1,33.74239879,2017,750
163776,"Penley Estate, Phoenix Cabernet Sauvignon",Penley Estate,Australia,South Australia,Coonawarra,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,16,1,3,4,4,36.67652043,2018,750
163789,"Framingham, Classic Riesling  ",Framingham,New Zealand,South Island,Marlborough,,,Riesling,,,,,,,,,,,,White,"Appetizer, Table",12.5,9,2,4,3,1,67.48479758,2016,750
163811,"El Toqui, Prestige Chardonnay ",Casas del Toqui,Chile,Central Valley,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,2,2,1,40.34417247,2019,750
163812,"El Toqui, Prestige Merlot ",Casas del Toqui,Chile,Central Valley,,,,Merlot,,,,,,,,,,,,Red,Table,13.5,11,1,1,3,3,40.34417247,2019,750
163817,"Philippe Gonet, Belemnita Blanc de Blancs Grand Cru Brut",Philippe Gonet,France,Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12,7,1,4,3,1,550.1478064,2008,750
163818,"Dolin, Chardonnay Rincon Vineyard",Dolin Malibu Estate Vineyards,USA,California,San Luis Obispo County,Arroyo Grande Valley,,Chardonnay,,,,,,,,,,,,White,Table,13.9,11,1,3,4,1,132.0354735,2014,750
163819,"Wildstock, Chardonnay ",Wildstock Winery,USA,Oregon,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,3,3,1,110.0295613,2016,750
163820,"Wildstock, Pinot Noir",Wildstock Winery,USA,Oregon,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,16,1,3,3,2,110.0295613,2015,750
163821,Oakville Winery Cabernet Sauvignon,Bonded Winery 9,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,3,5,4,264.0709471,2016,750
163827,"Marchesi di Barolo, Langhe Bric Amel",Marchesi di Barolo,Italy,Piemonte,Langhe,,,Arneis,Sauvignon blanc,Chardonnay,,,,,,,,,,White,Table,12.5,9,1,4,3,1,57.21537186,2014,750
163828,"Vite Colte, La Gatta Moscato d'Asti",Vite Colte,Italy,Piemonte,Asti,,,Moscato,,,,,,,,,,,,White,Dessert,5.5,5,4,2,2,1,36.67652043,2018,750
163829,"Marchesi di Barolo, Brachetto d'Aqui 'Gatie'",Marchesi di Barolo,Italy,Piemonte,Alba,,,Brachetto,,,,,,,,,,,,Sparkling,"Appetizer, Dessert",5.5,9,4,1,3,1,51.3471286,2014,750
163849,"Zaccagnini, Crystal Twig Trebbiano d'Aburzzo",Cantina Zaccagnini,Italy,Abruzzo,,,,Trebbiano,,,,,,,,,,,,White,"Appetizer, Table",12,11,1,4,2,1,35.20945961,2017,750
163911,"Gracciano Della Seta, Rosso di Motepulciano",Gracciano Della Seta,Italy,Toscana,Montepulciano,,,Prugnolo Gentile,Merlot,,,,,,,,,,,Red,Table,13.5,17,1,3,4,3,26.40709471,2016,750
163981,"Conca d'Oro, Prosecco Cuvee Oro Extra Dry Millesimato",Conca dOro,Italy,Veneto,,,,Glera,,,,,,,,,,,,Sparkling,Appetizer,11.5,7,1,3,3,1,22.00591226,2017,750
163990,Stilio Primitivo Di Manduria,Mottura,Italy,Puglia,Manduria,,,Primitivo,,,,,,,,,,,,Red,Table,14,17,1,3,5,4,66.01773677,2016,750
164010,"Ramey, Hyde Vinceyard Chardonnay											",Ramey Wine Cellars,USA,California,Napa County,Napa Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.5,8.5,1,3,4,1,168.711994,2015,750
164011,"Ramey, Woolsey Road Vinceyard Chardonnay												",Ramey Wine Cellars,USA,California,Sonoma County,Russian River Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.5,8.5,1,3,4,1,168.711994,2015,750
164012,"Ramey, Russian River Valley Chardonnay																																	",Ramey Wine Cellars,USA,California,Sonoma County,Russian River Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.5,8.5,1,3,4,1,110.0295613,2015,750
164013,"Ramey, Sonoma Coast Chardonnay												",Ramey Wine Cellars,USA,California,Sonoma County,Sonoma Coast,,Chardonnay,,,,,,,,,,,,White,Table,14.5,8,1,3,3,1,110.0295613,2014,750
