id,name,produzent,nation,lokal1,lokal2,lokal3,lokal4,sorten1,sorten2,sorten3,sorten4,sorten5,sorten6,sorten7,sorten8,sorten9,sorten10,sorten11,sorten12,typ,verwendung,alc,temperatur,suesse,saeurengehalt ,koerper,gerbstoff,preis,jahr,ml
143744,"Betrand Ambroise, Gevrey Chambertin 'Les Crais'",Betrand Ambroise,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,3,74.82010167,2002,750
143745,"Betrand Ambroise, Nuits St Georges",Betrand Ambroise,France,Bourgogne,Cote de Nuits,NuitsStGeorges,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,2,2,121.0325174,2002,750
143746,"Chauvenet Chopin, Chambolle Musigny",ChauvenetChopin,France,Bourgogne,Cote de Nuits,Chambolle Musigny,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,2,2,101.9607268,2003,750
143747,"Chauvenet Chopin, Cote de Nuits Villages",ChauvenetChopin,France,Bourgogne,Cote de Nuits,Cote de NuitsVillages,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,2,2,60.88302391,2004,750
143748,"Chauvenet Chopin, Nuits Saint Georges",ChauvenetChopin,France,Bourgogne,Cote de Nuits,NuitsStGeorges,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,2,2,99.02660515,2004,750
143750,"Chauvenet Chopin, Nuits Saint Georges 1er Cru 'Aux Argillas'",ChauvenetChopin,France,Bourgogne,Cote de Nuits,NuitsStGeorges,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,2,127.6342911,2003,750
143752,"Chauvenet Chopin, Nuits Saint Georges 1er Cru 'Les Murgers'",ChauvenetChopin,France,Bourgogne,Cote de Nuits,NuitsStGeorges,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,2,127.6342911,2003,750
143753,"Domaine Joseph Roty, Charmes Chambertin Cuvee de Tres Vieilles Vignes",Domaine Joseph Roty,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,3,520.80659,2003,750
143754,"Domaine Joseph Roty, Gevrey Chambertin Cuvee de Champs Chenys",Domaine Joseph Roty,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,2,156.241977,2003,750
143755,"Domaine Joseph Roty, Gevrey Chambertin Cuvee de la Brunelle",Domaine Joseph Roty,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,3,161.3766899,2004,750
143756,"Domaine Joseph Roty, Marsannay Rouge",Domaine Joseph Roty,France,Bourgogne,Cote de Nuits,Marsannay,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,2,75.55363208,2004,750
143757,"Domaine Joseph Roty, Marsannay Rouge Boivin",Domaine Joseph Roty,France,Bourgogne,Cote de Nuits,Marsannay,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,2,93.15836188,2004,750
143758,Chateau de Bronde,Chateau de Bronde,France,Bordeaux,,,,Blend,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,23.47297307,2003,750
143760,"Esser, Cabernet Sauvignon",ESSER VINEYARDS,USA,California,,,,Cabernet Sauvignon,Syrah & Shiraz,,,,,,,,,,,Red,Table,0,0,1,3,4,3,40.34417247,2017,750
143762,"Esser, Pinot Noir",ESSER VINEYARDS,USA,California,,,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,40.34417247,2017,750
143763,"Betrand Ambroise, Beaune 1er Cru 'Les Tuvilains'",Betrand Ambroise,France,Bourgogne,Cote de Beaune,Beaune,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,3,88.02364902,2002,750
143764,"Betrand Ambroise, Bourgogne Pinot Noir",Betrand Ambroise,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,2,42.54476369,2002,750
143765,"Betrand Ambroise, Corton Grand Cru 'Le Rognet'",Betrand Ambroise,France,Bourgogne,Cote de Beaune,AloxeCorton,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,3,273.6068424,2003,750
143766,"Betrand Ambroise, Meursault les Vireuils",Betrand Ambroise,France,Bourgogne,Cote de Beaune,,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,4,3,1,0,2002,750
143767,"Betrand Ambroise, Pommard 1er Cru 'Les Saussilles'",Betrand Ambroise,France,Bourgogne,Cote de Beaune,Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,2,2,108.5625005,2002,750
143769,"Betrand Ambroise, Savigny les Beaune Clos des Vermots",Betrand Ambroise,France,Bourgogne,Cote de Beaune,SavignylesBeaune,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,4,3,1,84.35599698,2003,750
143770,"Carpineto, Brunello di Montalcino",Carpineto,Italy,Toscana,Montalcino,,,Sangiovese Grosso,,,,,,,,,,,,Red,Table,14.5,17,1,3,5,4,0,2013,750
143772,"Carpineto, Chianti Castaldo",Carpineto,Italy,Toscana,Chianti,,,Sangiovese,Canaiolo,Etc,,,,,,,,,,Red,Table,13,17,1,3,3,2,0,2016,750
143774,"Carpineto, Chianti Classico Reserva",Carpineto,Italy,Toscana,Chianti,,,Sangiovese,Canaiolo,,,,,,,,,,,Red,Table,13.5,18,1,3,4,4,95.35895311,2015,750
143776,"Carpineto, Dogajolo Rosso",Carpineto,Italy,Toscana,,,,Sangiovese,Cabernet Sauvignon,Etc,,,,,,,,,,Red,Table,13,17,1,3,2,2,40.34417247,2018,750
143788,"Chauvenet Chopin, Bourgogne Rouge Pinot Noir",ChauvenetChopin,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,2,2,35.94299002,2004,750
143789,"Michel Colin Deleger, Chassagne Montrachet",Michel ColinDeleger,France,Bourgogne,Cote de Beaune,ChassagneMontrachet,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,5,3,1,118.0983958,2005,750
143790,"Michel Colin Deleger, Cremant de Bourgogne",Michel ColinDeleger,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Sparkling,Appetizer,0,0,1,5,2,1,55.01478064,2005,750
143791,"Joseph Voillot, Pommard Epenots 1er Cru",Domaine Joseph Voillot,France,Bourgogne,Cote de Beaune,Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,3,352.0945961,1996,750
143795,"Joseph Voillot, Volnay",Domaine Joseph Voillot,France,Bourgogne,Cote de Beaune,Volnay,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,2,93.89189229,2004,750
143796,"Joseph Voillot, Volnay 1er Cru 'Les Fremiets'",Domaine Joseph Voillot,France,Bourgogne,Cote de Beaune,Volnay,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,3,156.241977,2004,750
143800,"Joseph Voillot, Volnay Champans 1er Cru",Domaine Joseph Voillot,France,Bourgogne,Cote de Beaune,Volnay,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,2,308.0827716,1996,750
143803,"Tollot-Beaut, Beaune 1er Cru 'Clos du Roy'",Tollot Beaut,France,Bourgogne,Cote de Beaune,Beaune,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,4,3,3,159.9096291,2005,750
143804,"Tollot Beaut, Bourgogne Blanc",Tollot Beaut,France,Bourgogne,,,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,4,3,1,65.28420636,2005,750
143805,"Tollot Beaut, Bourgogne Rouge",Tollot Beaut,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,2,65.28420636,2005,750
143806,"Tollot Beaut, Chorey les Beaune",Tollot Beaut,France,Bourgogne,Cote de Beaune,ChoreylesBeaune,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,3,2,82.88893616,2005,750
143807,Viu Manent Gran Reserva Cabernet Sauvignon,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,4,45.47888533,2016,750
143808,Viu Manent Single Vineyard Cabernet Sauvignon,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Cabernet Sauvignon,Malbec,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,84.35599698,2016,750
143809,Viu Manent Reserva Cabernet Sauvignon,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,4,3,3,22.73944266,2017,750
143810,Viu Manent Reserva Carmenere,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Carmenere,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,22.73944266,2017,750
143811,Viu Manent Gran Reserva Carmenere,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Carmenere,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,45.47888533,2017,750
143812,Viu Manent Reserva Chardonnay,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Chardonnay,Viognier,,,,,,,,,,,White,Table,14.5,11,1,3,3,1,22.73944266,2018,750
143813,Viu Manent Gran Reserva Chardonnay,Viu Manent,Chile,Aconcagua,Casablanca Valley,,,Chardonnay,,,,,,,,,,,,White,Table,14.5,11,1,3,4,1,0,2016,750
143814,"Viu Manent, Late Harvest Semillon",Viu Manent,Chile,Rapel Valley,,,,Semillon,,,,,,,,,,,,White,Dessert,11.7,7,5,1,2,1,0,2008,500
143815,Viu Manent Reserva Malbec,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Malbec,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,22.73944266,2018,750
143816,Viu Manent Gran Reserva Malbec,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Malbec,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,45.47888533,2014,750
143817,Viu Manent Single Vineyard Malbec,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Malbec,Cabernet Sauvignon,,,,,,,,,,,Red,Table,13.5,17,1,3,4,4,84.35599698,2016,750
143818,Viu Manent Reserva Merlot,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Merlot,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,22.73944266,2014,750
143820,"Viu Manent, Reserva Sauvignon Blanc",Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Sauvignon blanc,,,,,,,,,,,,White,Table,0,0,1,3,3,1,22.73944266,2018,750
143821,Viu Manent Secreto Carmenere,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Carmenere,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,42.54476369,2016,750
143822,Viu Manent Secreto Sauvignon Blanc,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Sauvignon blanc,Etc,,,,,,,,,,,White,"Appetizer, Table",13.5,11,1,4,3,1,42.54476369,2016,750
143823,Viu Manent Secreto Syrah,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Syrah & Shiraz,Etc,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,42.54476369,2015,750
143824,Viu Manent Viu 1,Viu Manent,Chile,Rapel Valley,Colchagua Valley,,,Malbec,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14.5,17,1,3,4,3,0,2012,750
143830,Abadia Real Tempranillo,Bodegas Avelino Vegas,Spain,,,,,Tempranillo,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,13.20354735,2006,750
143831,Abadia Real Viura Verdeho,Bodegas Avelino Vegas,Spain,,,,,Viura,Verdelho,,,,,,,,,,,White,Table,0,0,2,3,2,1,13.20354735,2006,750
143834,"Arniston Bay, Chenin Blanc Chardonnay",Arniston Bay,the Republic of South Africa,Western Cape,,,,Chenin Blanc,Chardonnay,,,,,,,,,,,White,"Appetizer, Table",13.5,11,2,4,2,1,20.53885144,2009,750
143835,"Arniston Bay, Merlot Pinotage",Arniston Bay,the Republic of South Africa,,,,,Merlot,Pinotage,,,,,,,,,,,Red,Table,14,17,2,4,2,3,0,2016,750
143837,"Arniston Bay, Shiraz",Arniston Bay,the Republic of South Africa,Western Cape,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14.5,17,1,4,3,4,22.00591226,2005,750
143838,"Arniston Bay, Shiraz Merlot",Arniston Bay,the Republic of South Africa,Coastal Region,Stellenbosch,,,Syrah & Shiraz,Merlot,,,,,,,,,,,Red,Table,13.5,17,1,4,3,4,23.47297307,2008,750
143839,"Beyerskloof, Synergy Cape Blend",Beyerskloof,the Republic of South Africa,Coastal Region,Stellenbosch,,,Pinotage,Syrah & Shiraz,Cabernet Sauvignon,Merlot,,,,,,,,,Red,Table,14.5,17,1,4,3,4,49.88006778,2006,750
143840,"Beyerskloof, Pinotage",Beyerskloof,the Republic of South Africa,Coastal Region,Stellenbosch,,,Pinotage,,,,,,,,,,,,Red,Table,13.8,17,1,4,3,3,27.87415552,2008,750
143842,"Rustenberg, Brampton Unoaked Chardonnay",Rustenberg,the Republic of South Africa,Coastal Region,Stellenbosch,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,11,1,4,3,1,0,2017,750
143843,"Rustenberg, Peter Barlow",Rustenberg,the Republic of South Africa,Coastal Region,Stellenbosch,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.8,17,1,4,3,4,102.6942572,2005,750
143844,"Rustenberg, John X Merriman",Rustenberg,the Republic of South Africa,Coastal Region,Stellenbosch,,,Cabernet Sauvignon,Merlot,Petit Verdot,Cabernet Franc,Malbec,,,,,,,,Red,Table,14.5,17,1,4,3,4,62.35008472,2007,750
143845,"Thandi, Cabernet Sauvignon",Thandi,the Republic of South Africa,Cape South Coast,Overberg,Elgin,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,17,1,4,3,3,38.14358124,2005,750
143846,"Thandi, Pinot Noir",Thandi,the Republic of South Africa,Cape South Coast,Overberg,Elgin,,Pinot Noir,,,,,,,,,,,,Red,Table,0,0,1,5,2,3,33.00886838,2005,750
143849,Vegas 3 Red,Bodegas Avelino Vegas,Spain,,,,,Tempranillo,Cabernet Sauvignon,Merlot,,,,,,,,,,Red,Table,0,0,1,3,4,3,0,2015,750
143850,Vegas 3 White,Bodegas Avelino Vegas,Spain,,,,,Verdejo,Sauvignon blanc,Chardonnay,,,,,,,,,,White,Table,13,11,2,3,2,1,24.20650348,2005,750
143851,Versus Red,The Company of Wine People,the Republic of South Africa,,,,,Blend,,,,,,,,,,,,Red,Table,0,0,1,4,2,3,20.53885144,2009,750
143854,"Buehler, Reserve Chardonnay",Buehler Vineyards,USA,California,Sonoma County,Russian River Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.5,11,1,3,4,1,0,2006,750
143858,"Cline, Califonia Zinfandel",Cline Cellars,USA,California,,,,Zinfandel,,,,,,,,,,,,Red,Table,14,17,2,2,4,3,29.34121634,2005,750
143859,"Cline, Oakely Five Reds",Cline Cellars,USA,California,,,,Merlot,Barbera,Cabernet Franc,Syrah & Shiraz,mourvedre,,,,,,,,Red,Table,14.5,17,1,3,3,3,27.87415552,2006,750
143860,"Cline, Oakely Four Whites",Cline Cellars,USA,California,Sonoma County,,,Palomino,Malvasia,Viognier,Gewurztraminer,,,,,,,,,White,Table,13.5,11,1,3,3,1,27.87415552,2005,750
143861,"Cosentino, Merlot",Cosentino,USA,California,Napa County,Napa Valley,,Merlot,,,,,,,,,,,,Red,Table,14.5,17,1,3,3,3,41.07770288,2005,750
143862,"Cosentino, The Cab Cabernet Sauvignon",Cosentino,USA,California,San Joaquin County,Lodi,,Cabernet Sauvignon,Merlot,Malbec,Cabernet Franc,Petit Verdot,,,,,,,,Red,Table,14.5,17,1,3,3,4,41.07770288,2006,750
143863,"Cosentino, Zinfandel",Cosentino,USA,California,San Joaquin County,Lodi,,Zinfandel,,,,,,,,,,,,Red,Table,14.5,17,1,3,5,3,57.21537186,2006,750
143864,Iron Horse Russian Cuvee,Iron Horse,USA,California,Solano County,Green Valley,,Pinot Noir,Chardonnay,,,,,,,,,,,Sparkling,Appetizer,13,7,1,4,3,1,66.01773677,2004,750
143865,Iron Horse Wedding Cuvee,Iron Horse,USA,California,Solano County,Green Valley,,Pinot Noir,Chardonnay,,,,,,,,,,,Sparkling,Appetizer,12.7,7,1,3,3,1,69.68538881,2002,750
143866,Cloverdale Cabernet Sauvignon,Pellegrini,USA,California,Sonoma County,Alexander Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,3,4,4,55.01478064,2004,750
143867,Cloverdale Merlot,Pellegrini,USA,California,Sonoma County,Alexander Valley,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14.5,17,1,3,4,3,51.3471286,2004,750
143868,Olivel Lane Chardonnay,Pellegrini,USA,California,Sonoma County,Russian River Valley,,Chardonnay,,,,,,,,,,,,White,Table,14.1,11,1,3,3,1,51.3471286,2005,750
143869,Olivel Lane Pinot Noir,Pellegrini,USA,California,Sonoma County,Russian River Valley,,Pinot Noir,,,,,,,,,,,,Red,Table,14.6,17,1,4,3,3,63.81714554,2005,750
143870,"Truchard Vineyards, Cabernet Sauvignon",Truchard Vineyards,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Cabernet Franc,Petit Verdot,Malbec,,,,,,,,,Red,Table,14.5,17,1,4,5,4,132.0354735,2017,750
143871,"Truchard, Merlot",Truchard Vineyards,USA,California,Napa County,Los Carneros,,Merlot,Cabernet Franc,,,,,,,,,,,Red,Table,14.5,17,1,3,4,3,132.0354735,2018,750
143872,"Truchard, Zinfandel",Truchard Vineyards,USA,California,Napa County,Napa Valley,,Zinfandel,,,,,,,,,,,,Red,Table,14.5,17,1,2,5,3,55.01478064,2004,750
143886,Chateau Mongravey,Chateau Mongravey,France,Bordeaux,Margaux,,,,,,,,,,,,,,,,Table,0,0,1,3,4,3,0,2014,750
143893,"Kiona, Cabernet Sauvignon",Kiona,USA,Washington State,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,0,0,1,4,4,4,0,2001,750
143894,"Kiona, Late Harvest Gewurztraminer",Kiona,USA,Washington State,,,,Gewurztraminer,,,,,,,,,,,,White,Dessert,0,0,5,1,4,1,0,2002,750
143908,Chateau Mareil,Chateau Mareil,France,Bordeaux,Medoc,,,,,,,,,,,,,,,,Table,0,0,1,3,3,3,36.67652043,2002,750
143920,L'Olivier Cuvee Prestige Chardonnay,Domaine Olivier,France,,,,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,3,3,1,17.6047298,2003,750
143937,Chateau Grand Jean Bordeaux Blanc,Chateau GrandJean,France,Bordeaux,,,,Blend,,,,,,,,,,,,White,Table,0,0,1,3,2,1,0,2005,750
143938,Chateau Grand Jean Bordeaux Superieur,Chateau GrandJean,France,Bordeaux,Bordeaux Superieur,,,Blend,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,0,2002,750
143950,Barnett Vineyards Cabernet Sauvignon,Barnett Vineyards,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.5,17,1,3,5,5,168.711994,2004,750
143951,"Barnett Vineyards, Merlot",Barnett Vineyards,USA,California,Napa County,Napa Valley,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,14.7,17,1,3,3,3,0,2005,750
143952,"Casas del Bosque, Reserve Cabernet Sauvignon",Casas del Bosque,Chile,Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,12.8,17,1,3,3,3,0,2007,750
143953,"Casas del Bosque, Grand Reserve Cabernet Sauvignon",Casas del Bosque,Chile,Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,0,2005,750
143954,"Casas del Bosque, Grand Bosque Cabernet Sauvignon",Casas del Bosque,Chile,Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13,17,1,3,4,3,0,2003,750
143955,"Casas del Bosque, Grand Reserve Carmenere",Casas del Bosque,Chile,Aconcagua,Casablanca Valley,,,Carmenere,,,,,,,,,,,,Red,Table,13.5,17,1,3,4,3,0,2006,750
143956,"Casas del Bosque, Reserve Merlot",Casas del Bosque,Chile,Aconcagua,Casablanca Valley,,,Merlot,,,,,,,,,,,,Red,Table,13.8,17,1,3,3,3,0,2005,750
143957,"Casas del Bosque, Estate Selection",Casas del Bosque,Chile,Aconcagua,Casablanca Valley,,,Merlot,Syrah & Shiraz,Carmenere,,,,,,,,,,Red,Table,13.5,17,1,3,3,3,0,2004,750
143958,"Casas del Bosque, Reserve Sauvignon Blanc",Casas del Bosque,Chile,Aconcagua,Casablanca Valley,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13,11,1,4,2,1,0,2007,750
143959,"Casas del Bosque, Grand Reserve Sauvignon Blanc",Casas del Bosque,Chile,Aconcagua,Casablanca Valley,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13.4,11,1,4,2,1,0,2007,750
143960,"Casas del Bosque, Grand Reserve Merlot",Casas del Bosque,Chile,Aconcagua,Casablanca Valley,,,Merlot,,,,,,,,,,,,Red,Table,14,17,1,3,3,3,0,2004,750
143961,Castle Rock Cabernet Sauvignon,Castle Rock Winery,USA,Washington State,Columbia Valley,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,17,1,4,4,4,38.87711165,2009,750
143962,Castle Rock Chardonnay,Castle Rock Winery,USA,California,Central Coast,,,Chardonnay,,,,,,,,,,,,White,Table,13.8,11,1,3,4,1,32.27533797,2012,750
143963,Castle Rock Merlot,Castle Rock Winery,USA,Washington State,Columbia Valley,,,Merlot,,,,,,,,,,,,Red,Table,14.5,17,1,4,4,3,38.87711165,2009,750
143964,Castle Rock Pinot Noir,Castle Rock Winery,USA,California,Central Coast,,,Pinot Noir,,,,,,,,,,,,Red,Table,13.5,17,1,3,4,3,38.87711165,2014,750
143966,Kangaroo Ridge  Cabernet Sauvignon,Kangaroo Ridge,Australia,South Eastern Australia,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13,17,1,4,3,3,19.80532103,2009,750
143967,Kangaroo Ridge  Chardonnay,Kangaroo Ridge,Australia,South Eastern Australia,,,,Chardonnay,,,,,,,,,,,,White,Table,13,11,1,3,3,1,19.80532103,2009,750
143968,Kangaroo Ridge  Shiraz,Kangaroo Ridge,Australia,South Eastern Australia,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13,17,1,3,4,3,19.80532103,2009,750
143969,"Rutherford Hill, Cabernet Sauvignon",Rutherford Hill,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14.6,18,1,3,4,4,0,2006,750
143970,"Rutherford Hill, Merlot Rose",Rutherford Hill,USA,California,Napa County,Napa Valley,,Merlot,,,,,,,,,,,,Rose,Table,14.2,17,1,3,3,2,0,2005,750
143972,"Silver Oak, Alexander Valley Cabernet Sauvignon",Silver Oak Winery,USA,California,Sonoma County,Alexander Valley,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,13.5,17,1,3,5,5,306.6157108,2015,750
143973,"Silver Oak, Napa Valley Cabernet Sauvignon",Silver Oak Winery,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Merlot,Cabernet Franc,Petit Verdot,,,,,,,,,Red,Table,13.5,17,1,3,5,5,492.1989041,2014,750
143974,Twomey Merlot,Silver Oak Winery,USA,California,Napa County,Napa Valley,,Merlot,Cabernet Franc,Petit Verdot,,,,,,,,,,Red,Table,14.5,17,1,3,5,4,263.3374167,2016,750
143975,Bishop Riesling,ZGM ZGM Zimmermman Graeff  Muller,Germany,MoselSaarRuwer,,,,Riesling,,,,,,,,,,,,White,Table,11,11,2,3,3,1,0,2015,750
143976,Valensac Morency Medoc,Valensac Morency,France,Bordeaux,Medoc,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,12.5,17,1,3,3,3,0,2013,750
143977,Valensac Morency Saint Emilion,Valensac Morency,France,Bordeaux,SaintEmilion,,,Merlot,Cabernet Sauvignon,,,,,,,,,,,Red,Table,12,17,1,3,4,3,0,2007,750
143979,"Adet Seward, Bordeaux Rouge",Adet Seward,France,Bordeaux,,,,Bordeaux Blend Red,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,0,2002,750
143982,"Adet Seward, Saint Emilion",Adet Seward,France,Bordeaux,SaintEmilion,,,Blend,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,0,2001,750
144000,"Emerald Bay, Cabernet Sauvignon",Emerald Bay,USA,California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,0,2002,750
144001,"Emerald Bay, Chardonnay",Emerald Bay,USA,California,,,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,3,2,1,0,2003,750
144002,"Emerald Bay, White Zinfandel",Emerald Bay,USA,California,,,,Zinfandel,,,,,,,,,,,,White,Table,0,0,3,2,2,1,0,2002,750
144009,"Luis Felipe Edwards, Dona Bernarda Cabernet Sauvignon",Luis Felipe Edwards,Chile,Rapel Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,17,1,3,3,3,0,2014,750
144013,"Luis Felipe Edwards, Pinot Noir Gran Reserve",Luis Felipe Edwards,Chile,Rapel Valley,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13,17,1,3,3,2,0,2015,750
144017,Mount Veeder Cabernet Sauvignon Reserve,Mount Veeder,USA,California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,0,0,1,4,4,5,168.711994,1999,750
144031,"Simi, Chardonnay Reserve",Simi Winery,USA,California,,,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,3,3,1,70.41891922,2003,750
144032,"Simi, Landslide Cabernet Sauvignon",Simi Winery,USA,California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,0,0,1,4,4,4,0,2002,750
144034,Beaujolais Villages Cave Beaujolais De Bully,Chateau de France,France,Bourgogne,Beaujolais,,,Gamay,,,,,,,,,,,,Red,Table,0,0,2,4,2,2,16.8711994,2003,750
144041,Chateau Julien Cabernet Sauvignon,Chateau Julien Estate,USA,California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,0,0,1,4,3,3,25.6735643,2002,750
144042,Chateau Julien Chardonnay,Chateau Julien Estate,USA,California,,,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,3,3,1,25.6735643,2005,750
144043,Chateau Julien Merlot,Chateau Julien Estate,USA,California,,,,Merlot,,,,,,,,,,,,Red,Table,0,0,1,3,3,3,25.6735643,2003,750
144047,Cotes du Rhone Rouge De pere Caboche,Chatau La France,France,Rhone,Cotes du Rhone,,,Grenache,Syrah & Shiraz,mourvedre,,,,,,,,,,Red,Table,0,0,1,3,3,3,17.6047298,2002,750
144054,Macon Villages Roger Luquet,Chateau de France,France,Bourgogne,Maconnais,MaconVillages,,Chardonnay,,,,,,,,,,,,White,Table,0,0,1,4,3,1,17.6047298,2002,750
144065,"Alphose Mellot, Cuvee Edmond Sancerre Blanc",Alphonse Mellot,France,Loire,Central Loire,Sancerre,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",0,0,1,4,2,1,71.15244962,2002,750
144066,"Alphose Mellot, En Grands Champs Sancerre Blanc",Alphonse Mellot,France,Loire,Central Loire,Sancerre,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",0,0,1,4,2,1,38.87711165,2005,750
